,FREQ,REF_AREA,SEX,AGE,EDU_LEV_HIGHEST,TIME_PERIOD,OBS_VALUE
4630,Q,ITE,1,Y35-49,7,2024-Q3,13.119
4631,Q,ITE,1,Y35-49,7,2024-Q4,13.315
4632,Q,ITE,1,Y35-49,99,2022-Q4,42.044
4633,Q,ITE,1,Y35-49,99,2023-Q1,41.24
4634,Q,ITE,1,Y35-49,99,2023-Q2,44.627
4635,Q,ITE,1,Y35-49,99,2023-Q3,47.099
4636,Q,ITE,1,Y35-49,99,2023-Q4,44.035
4637,Q,ITE,1,Y35-49,99,2024-Q1,52.359
4638,Q,ITE,1,Y35-49,99,2024-Q2,40.509
4639,Q,ITE,1,Y35-49,99,2024-Q3,31.973
4640,Q,ITE,1,Y35-49,99,2024-Q4,26.802
4641,Q,ITE,1,Y45-54,99,2022-Q4,27.911
4642,Q,ITE,1,Y45-54,99,2023-Q1,32.276
4643,Q,ITE,1,Y45-54,99,2023-Q2,28.101
4644,Q,ITE,1,Y45-54,99,2023-Q3,30.114
4645,Q,ITE,1,Y45-54,99,2023-Q4,33.063
4646,Q,ITE,1,Y45-54,99,2024-Q1,31.976
4647,Q,ITE,1,Y45-54,99,2024-Q2,29.546
4648,Q,ITE,1,Y45-54,99,2024-Q3,21.631
4649,Q,ITE,1,Y45-54,99,2024-Q4,14.591
4650,Q,ITE,1,Y50-64,11,2022-Q4,2.667
4651,Q,ITE,1,Y50-64,11,2023-Q1,1.903
4652,Q,ITE,1,Y50-64,11,2023-Q2,2.573
4653,Q,ITE,1,Y50-64,11,2023-Q3,2.237
4654,Q,ITE,1,Y50-64,11,2023-Q4,1.131
4655,Q,ITE,1,Y50-64,11,2024-Q1,1.141
4656,Q,ITE,1,Y50-64,11,2024-Q2,2.062
4657,Q,ITE,1,Y50-64,11,2024-Q3,2.162
4658,Q,ITE,1,Y50-64,11,2024-Q4,1.841
4659,Q,ITE,1,Y50-64,13,2022-Q4,28.645
4660,Q,ITE,1,Y50-64,13,2023-Q1,20.041
4661,Q,ITE,1,Y50-64,13,2023-Q2,19.879
4662,Q,ITE,1,Y50-64,13,2023-Q3,21.633
4663,Q,ITE,1,Y50-64,13,2023-Q4,18.221
4664,Q,ITE,1,Y50-64,13,2024-Q1,21.86
4665,Q,ITE,1,Y50-64,13,2024-Q2,19.991
4666,Q,ITE,1,Y50-64,13,2024-Q3,17.226
4667,Q,ITE,1,Y50-64,13,2024-Q4,14.055
4668,Q,ITE,1,Y50-64,7,2022-Q4,10.73
4669,Q,ITE,1,Y50-64,7,2023-Q1,11.212
4670,Q,ITE,1,Y50-64,7,2023-Q2,15.356
4671,Q,ITE,1,Y50-64,7,2023-Q3,9.405
4672,Q,ITE,1,Y50-64,7,2023-Q4,14.302
4673,Q,ITE,1,Y50-64,7,2024-Q1,12.986
4674,Q,ITE,1,Y50-64,7,2024-Q2,13.242
4675,Q,ITE,1,Y50-64,7,2024-Q3,11.759
4676,Q,ITE,1,Y50-64,7,2024-Q4,10.47
4677,Q,ITE,1,Y50-64,99,2022-Q4,42.042
4678,Q,ITE,1,Y50-64,99,2023-Q1,33.155
4679,Q,ITE,1,Y50-64,99,2023-Q2,37.808
4680,Q,ITE,1,Y50-64,99,2023-Q3,33.274
4681,Q,ITE,1,Y50-64,99,2023-Q4,33.653
4682,Q,ITE,1,Y50-64,99,2024-Q1,35.986
4683,Q,ITE,1,Y50-64,99,2024-Q2,35.295
4684,Q,ITE,1,Y50-64,99,2024-Q3,31.146
4685,Q,ITE,1,Y50-64,99,2024-Q4,26.366
4686,Q,ITE,1,Y50-74,11,2022-Q4,3.562
4687,Q,ITE,1,Y50-74,11,2023-Q1,1.903
4688,Q,ITE,1,Y50-74,11,2023-Q2,2.573
4689,Q,ITE,1,Y50-74,11,2023-Q3,2.595
4690,Q,ITE,1,Y50-74,11,2023-Q4,1.131
4691,Q,ITE,1,Y50-74,11,2024-Q1,1.141
4692,Q,ITE,1,Y50-74,11,2024-Q2,2.062
4693,Q,ITE,1,Y50-74,11,2024-Q3,3.097
4694,Q,ITE,1,Y50-74,11,2024-Q4,2.126
4695,Q,ITE,1,Y50-74,13,2022-Q4,30.103
4696,Q,ITE,1,Y50-74,13,2023-Q1,21.459
4697,Q,ITE,1,Y50-74,13,2023-Q2,20.994
4698,Q,ITE,1,Y50-74,13,2023-Q3,21.633
4699,Q,ITE,1,Y50-74,13,2023-Q4,18.221
4700,Q,ITE,1,Y50-74,13,2024-Q1,23.333
4701,Q,ITE,1,Y50-74,13,2024-Q2,23.573
4702,Q,ITE,1,Y50-74,13,2024-Q3,17.923
4703,Q,ITE,1,Y50-74,13,2024-Q4,15.081
4704,Q,ITE,1,Y50-74,7,2022-Q4,13.188
4705,Q,ITE,1,Y50-74,7,2023-Q1,11.212
4706,Q,ITE,1,Y50-74,7,2023-Q2,15.813
4707,Q,ITE,1,Y50-74,7,2023-Q3,10.147
4708,Q,ITE,1,Y50-74,7,2023-Q4,14.85
4709,Q,ITE,1,Y50-74,7,2024-Q1,13.12
4710,Q,ITE,1,Y50-74,7,2024-Q2,13.242
4711,Q,ITE,1,Y50-74,7,2024-Q3,11.759
4712,Q,ITE,1,Y50-74,7,2024-Q4,11.102
4713,Q,ITE,1,Y50-74,99,2022-Q4,46.853
4714,Q,ITE,1,Y50-74,99,2023-Q1,34.574
4715,Q,ITE,1,Y50-74,99,2023-Q2,39.38
4716,Q,ITE,1,Y50-74,99,2023-Q3,34.375
4717,Q,ITE,1,Y50-74,99,2023-Q4,34.201
4718,Q,ITE,1,Y50-74,99,2024-Q1,37.594
4719,Q,ITE,1,Y50-74,99,2024-Q2,38.877
4720,Q,ITE,1,Y50-74,99,2024-Q3,32.779
4721,Q,ITE,1,Y50-74,99,2024-Q4,28.309
4722,Q,ITE,1,Y55-64,99,2022-Q4,26.361
4723,Q,ITE,1,Y55-64,99,2023-Q1,20.425
4724,Q,ITE,1,Y55-64,99,2023-Q2,23.534
4725,Q,ITE,1,Y55-64,99,2023-Q3,16.361
4726,Q,ITE,1,Y55-64,99,2023-Q4,18.784
4727,Q,ITE,1,Y55-64,99,2024-Q1,22.391
4728,Q,ITE,1,Y55-64,99,2024-Q2,19.31
4729,Q,ITE,1,Y55-64,99,2024-Q3,16.612
4730,Q,ITE,1,Y55-64,99,2024-Q4,17.022
4731,Q,ITE,1,Y65-74,99,2022-Q4,4.811
4732,Q,ITE,1,Y65-74,99,2023-Q1,1.419
4733,Q,ITE,1,Y65-74,99,2023-Q2,1.572
4734,Q,ITE,1,Y65-74,99,2023-Q3,1.101
4735,Q,ITE,1,Y65-74,99,2023-Q4,0.548
4736,Q,ITE,1,Y65-74,99,2024-Q1,1.608
4737,Q,ITE,1,Y65-74,99,2024-Q2,3.582
4738,Q,ITE,1,Y65-74,99,2024-Q3,1.633
4739,Q,ITE,1,Y65-74,99,2024-Q4,1.943
4740,Q,ITE,2,Y15-24,99,2022-Q4,27.65
4741,Q,ITE,2,Y15-24,99,2023-Q1,19.498
4742,Q,ITE,2,Y15-24,99,2023-Q2,21.819
4743,Q,ITE,2,Y15-24,99,2023-Q3,18.517
4744,Q,ITE,2,Y15-24,99,2023-Q4,35.742
4745,Q,ITE,2,Y15-24,99,2024-Q1,31.884
4746,Q,ITE,2,Y15-24,99,2024-Q2,26.096
4747,Q,ITE,2,Y15-24,99,2024-Q3,19.365
4748,Q,ITE,2,Y15-24,99,2024-Q4,18.701
4749,Q,ITE,2,Y15-29,99,2022-Q4,53.931
4750,Q,ITE,2,Y15-29,99,2023-Q1,50.023
4751,Q,ITE,2,Y15-29,99,2023-Q2,47.292
4752,Q,ITE,2,Y15-29,99,2023-Q3,41.905
4753,Q,ITE,2,Y15-29,99,2023-Q4,50.697
4754,Q,ITE,2,Y15-29,99,2024-Q1,50.35
4755,Q,ITE,2,Y15-29,99,2024-Q2,46.947
4756,Q,ITE,2,Y15-29,99,2024-Q3,33.718
4757,Q,ITE,2,Y15-29,99,2024-Q4,41.523
4758,Q,ITE,2,Y15-34,11,2022-Q4,12.665
4759,Q,ITE,2,Y15-34,11,2023-Q1,18.407
4760,Q,ITE,2,Y15-34,11,2023-Q2,16.644
4761,Q,ITE,2,Y15-34,11,2023-Q3,22.587
4762,Q,ITE,2,Y15-34,11,2023-Q4,7.107
4763,Q,ITE,2,Y15-34,11,2024-Q1,14.244
4764,Q,ITE,2,Y15-34,11,2024-Q2,11.72
4765,Q,ITE,2,Y15-34,11,2024-Q3,14.749
4766,Q,ITE,2,Y15-34,11,2024-Q4,16.626
4767,Q,ITE,2,Y15-34,13,2022-Q4,8.786
4768,Q,ITE,2,Y15-34,13,2023-Q1,10.96
4769,Q,ITE,2,Y15-34,13,2023-Q2,14.856
4770,Q,ITE,2,Y15-34,13,2023-Q3,10.589
4771,Q,ITE,2,Y15-34,13,2023-Q4,10.349
4772,Q,ITE,2,Y15-34,13,2024-Q1,10.209
4773,Q,ITE,2,Y15-34,13,2024-Q2,11.096
4774,Q,ITE,2,Y15-34,13,2024-Q3,9.978
4775,Q,ITE,2,Y15-34,13,2024-Q4,5.924
4776,Q,ITE,2,Y15-34,7,2022-Q4,55.303
4777,Q,ITE,2,Y15-34,7,2023-Q1,39.391
4778,Q,ITE,2,Y15-34,7,2023-Q2,29.452
4779,Q,ITE,2,Y15-34,7,2023-Q3,23.779
4780,Q,ITE,2,Y15-34,7,2023-Q4,45.677
4781,Q,ITE,2,Y15-34,7,2024-Q1,47.073
4782,Q,ITE,2,Y15-34,7,2024-Q2,44.247
4783,Q,ITE,2,Y15-34,7,2024-Q3,19.811
4784,Q,ITE,2,Y15-34,7,2024-Q4,35.215
4785,Q,ITE,2,Y15-34,99,2022-Q4,76.753
4786,Q,ITE,2,Y15-34,99,2023-Q1,68.757
4787,Q,ITE,2,Y15-34,99,2023-Q2,60.952
4788,Q,ITE,2,Y15-34,99,2023-Q3,56.955
4789,Q,ITE,2,Y15-34,99,2023-Q4,63.133
4790,Q,ITE,2,Y15-34,99,2024-Q1,71.527
4791,Q,ITE,2,Y15-34,99,2024-Q2,67.063
4792,Q,ITE,2,Y15-34,99,2024-Q3,44.538
4793,Q,ITE,2,Y15-34,99,2024-Q4,57.764
4794,Q,ITE,2,Y15-64,11,2022-Q4,30.832
4795,Q,ITE,2,Y15-64,11,2023-Q1,38.713
4796,Q,ITE,2,Y15-64,11,2023-Q2,30.979
4797,Q,ITE,2,Y15-64,11,2023-Q3,38.848
4798,Q,ITE,2,Y15-64,11,2023-Q4,24.101
4799,Q,ITE,2,Y15-64,11,2024-Q1,36.071
4800,Q,ITE,2,Y15-64,11,2024-Q2,24.198
4801,Q,ITE,2,Y15-64,11,2024-Q3,30.57
4802,Q,ITE,2,Y15-64,11,2024-Q4,24.695
4803,Q,ITE,2,Y15-64,13,2022-Q4,54.879
4804,Q,ITE,2,Y15-64,13,2023-Q1,63.548
4805,Q,ITE,2,Y15-64,13,2023-Q2,52.483
4806,Q,ITE,2,Y15-64,13,2023-Q3,46.554
4807,Q,ITE,2,Y15-64,13,2023-Q4,48.172
4808,Q,ITE,2,Y15-64,13,2024-Q1,51.868
4809,Q,ITE,2,Y15-64,13,2024-Q2,35.683
4810,Q,ITE,2,Y15-64,13,2024-Q3,28.767
4811,Q,ITE,2,Y15-64,13,2024-Q4,28.07
4812,Q,ITE,2,Y15-64,7,2022-Q4,107.457
4813,Q,ITE,2,Y15-64,7,2023-Q1,100.514
4814,Q,ITE,2,Y15-64,7,2023-Q2,82.946
4815,Q,ITE,2,Y15-64,7,2023-Q3,76.14
4816,Q,ITE,2,Y15-64,7,2023-Q4,107.344
4817,Q,ITE,2,Y15-64,7,2024-Q1,110.575
4818,Q,ITE,2,Y15-64,7,2024-Q2,97.086
4819,Q,ITE,2,Y15-64,7,2024-Q3,52.057
4820,Q,ITE,2,Y15-64,7,2024-Q4,83.709
4821,Q,ITE,2,Y15-64,99,2022-Q4,193.168
4822,Q,ITE,2,Y15-64,99,2023-Q1,202.775
4823,Q,ITE,2,Y15-64,99,2023-Q2,166.408
4824,Q,ITE,2,Y15-64,99,2023-Q3,161.542
4825,Q,ITE,2,Y15-64,99,2023-Q4,179.617
4826,Q,ITE,2,Y15-64,99,2024-Q1,198.513
4827,Q,ITE,2,Y15-64,99,2024-Q2,156.966
4828,Q,ITE,2,Y15-64,99,2024-Q3,111.394
4829,Q,ITE,2,Y15-64,99,2024-Q4,136.474
4830,Q,ITE,2,Y15-74,11,2022-Q4,31.291
4831,Q,ITE,2,Y15-74,11,2023-Q1,38.991
4832,Q,ITE,2,Y15-74,11,2023-Q2,30.979
4833,Q,ITE,2,Y15-74,11,2023-Q3,39.188
4834,Q,ITE,2,Y15-74,11,2023-Q4,24.954
4835,Q,ITE,2,Y15-74,11,2024-Q1,36.31
4836,Q,ITE,2,Y15-74,11,2024-Q2,24.198
4837,Q,ITE,2,Y15-74,11,2024-Q3,31.15
4838,Q,ITE,2,Y15-74,11,2024-Q4,25.913
4839,Q,ITE,2,Y15-74,13,2022-Q4,55.147
4840,Q,ITE,2,Y15-74,13,2023-Q1,63.548
4841,Q,ITE,2,Y15-74,13,2023-Q2,54.18
4842,Q,ITE,2,Y15-74,13,2023-Q3,47.688
4843,Q,ITE,2,Y15-74,13,2023-Q4,49.94
4844,Q,ITE,2,Y15-74,13,2024-Q1,53.304
4845,Q,ITE,2,Y15-74,13,2024-Q2,35.683
4846,Q,ITE,2,Y15-74,13,2024-Q3,29.119
4847,Q,ITE,2,Y15-74,13,2024-Q4,29.542
4848,Q,ITE,2,Y15-74,7,2022-Q4,107.921
4849,Q,ITE,2,Y15-74,7,2023-Q1,101.593
4850,Q,ITE,2,Y15-74,7,2023-Q2,83.356
4851,Q,ITE,2,Y15-74,7,2023-Q3,76.14
4852,Q,ITE,2,Y15-74,7,2023-Q4,108.007
4853,Q,ITE,2,Y15-74,7,2024-Q1,111.606
4854,Q,ITE,2,Y15-74,7,2024-Q2,97.309
4855,Q,ITE,2,Y15-74,7,2024-Q3,52.706
4856,Q,ITE,2,Y15-74,7,2024-Q4,84.347
4857,Q,ITE,2,Y15-74,99,2022-Q4,194.359
4858,Q,ITE,2,Y15-74,99,2023-Q1,204.133
4859,Q,ITE,2,Y15-74,99,2023-Q2,168.515
4860,Q,ITE,2,Y15-74,99,2023-Q3,163.017
4861,Q,ITE,2,Y15-74,99,2023-Q4,182.901
4862,Q,ITE,2,Y15-74,99,2024-Q1,201.22
4863,Q,ITE,2,Y15-74,99,2024-Q2,157.189
4864,Q,ITE,2,Y15-74,99,2024-Q3,112.976
4865,Q,ITE,2,Y15-74,99,2024-Q4,139.802
4866,Q,ITE,2,Y25-34,99,2022-Q4,49.103
4867,Q,ITE,2,Y25-34,99,2023-Q1,49.259
4868,Q,ITE,2,Y25-34,99,2023-Q2,39.133
4869,Q,ITE,2,Y25-34,99,2023-Q3,38.439
4870,Q,ITE,2,Y25-34,99,2023-Q4,27.391
4871,Q,ITE,2,Y25-34,99,2024-Q1,39.643
4872,Q,ITE,2,Y25-34,99,2024-Q2,40.966
4873,Q,ITE,2,Y25-34,99,2024-Q3,25.173
4874,Q,ITE,2,Y25-34,99,2024-Q4,39.064
4875,Q,ITE,2,Y35-44,99,2022-Q4,42.359
4876,Q,ITE,2,Y35-44,99,2023-Q1,44.737
4877,Q,ITE,2,Y35-44,99,2023-Q2,36.047
4878,Q,ITE,2,Y35-44,99,2023-Q3,32.573
4879,Q,ITE,2,Y35-44,99,2023-Q4,37.445
4880,Q,ITE,2,Y35-44,99,2024-Q1,48.772
4881,Q,ITE,2,Y35-44,99,2024-Q2,31.973
4882,Q,ITE,2,Y35-44,99,2024-Q3,27.223
4883,Q,ITE,2,Y35-44,99,2024-Q4,27.825
4884,Q,ITE,2,Y35-49,11,2022-Q4,13.356
4885,Q,ITE,2,Y35-49,11,2023-Q1,11.38
4886,Q,ITE,2,Y35-49,11,2023-Q2,8.687
4887,Q,ITE,2,Y35-49,11,2023-Q3,9.717
4888,Q,ITE,2,Y35-49,11,2023-Q4,8.418
4889,Q,ITE,2,Y35-49,11,2024-Q1,16.318
4890,Q,ITE,2,Y35-49,11,2024-Q2,9.607
4891,Q,ITE,2,Y35-49,11,2024-Q3,12.578
4892,Q,ITE,2,Y35-49,11,2024-Q4,5.731
4893,Q,ITE,2,Y35-49,13,2022-Q4,25.712
4894,Q,ITE,2,Y35-49,13,2023-Q1,24.607
4895,Q,ITE,2,Y35-49,13,2023-Q2,16.429
4896,Q,ITE,2,Y35-49,13,2023-Q3,15.535
4897,Q,ITE,2,Y35-49,13,2023-Q4,18.45
4898,Q,ITE,2,Y35-49,13,2024-Q1,19.745
4899,Q,ITE,2,Y35-49,13,2024-Q2,10.16
4900,Q,ITE,2,Y35-49,13,2024-Q3,11.742
4901,Q,ITE,2,Y35-49,13,2024-Q4,12.534
4902,Q,ITE,2,Y35-49,7,2022-Q4,25.971
4903,Q,ITE,2,Y35-49,7,2023-Q1,37.795
4904,Q,ITE,2,Y35-49,7,2023-Q2,32.168
4905,Q,ITE,2,Y35-49,7,2023-Q3,29.134
4906,Q,ITE,2,Y35-49,7,2023-Q4,37.631
4907,Q,ITE,2,Y35-49,7,2024-Q1,40.563
4908,Q,ITE,2,Y35-49,7,2024-Q2,33.591
4909,Q,ITE,2,Y35-49,7,2024-Q3,19.499
4910,Q,ITE,2,Y35-49,7,2024-Q4,24.172
4911,Q,ITE,2,Y35-49,99,2022-Q4,65.039
4912,Q,ITE,2,Y35-49,99,2023-Q1,73.782
4913,Q,ITE,2,Y35-49,99,2023-Q2,57.284
4914,Q,ITE,2,Y35-49,99,2023-Q3,54.386
4915,Q,ITE,2,Y35-49,99,2023-Q4,64.498
4916,Q,ITE,2,Y35-49,99,2024-Q1,76.626
4917,Q,ITE,2,Y35-49,99,2024-Q2,53.358
4918,Q,ITE,2,Y35-49,99,2024-Q3,43.818
4919,Q,ITE,2,Y35-49,99,2024-Q4,42.437
4920,Q,ITE,2,Y45-54,99,2022-Q4,50.255
4921,Q,ITE,2,Y45-54,99,2023-Q1,61.846
4922,Q,ITE,2,Y45-54,99,2023-Q2,47.072
4923,Q,ITE,2,Y45-54,99,2023-Q3,45.088
4924,Q,ITE,2,Y45-54,99,2023-Q4,50.842
4925,Q,ITE,2,Y45-54,99,2024-Q1,51.515
4926,Q,ITE,2,Y45-54,99,2024-Q2,39.973
4927,Q,ITE,2,Y45-54,99,2024-Q3,29.764
4928,Q,ITE,2,Y45-54,99,2024-Q4,28.287
4929,Q,ITE,2,Y50-64,11,2022-Q4,4.811
4930,Q,ITE,2,Y50-64,11,2023-Q1,8.926
4931,Q,ITE,2,Y50-64,11,2023-Q2,5.648
4932,Q,ITE,2,Y50-64,11,2023-Q3,6.544
4933,Q,ITE,2,Y50-64,11,2023-Q4,8.576
4934,Q,ITE,2,Y50-64,11,2024-Q1,5.509
4935,Q,ITE,2,Y50-64,11,2024-Q2,2.871
4936,Q,ITE,2,Y50-64,11,2024-Q3,3.243
4937,Q,ITE,2,Y50-64,11,2024-Q4,2.338
4938,Q,ITE,2,Y50-64,13,2022-Q4,20.381
4939,Q,ITE,2,Y50-64,13,2023-Q1,27.982
4940,Q,ITE,2,Y50-64,13,2023-Q2,21.198
4941,Q,ITE,2,Y50-64,13,2023-Q3,20.43
4942,Q,ITE,2,Y50-64,13,2023-Q4,19.373
4943,Q,ITE,2,Y50-64,13,2024-Q1,21.913
4944,Q,ITE,2,Y50-64,13,2024-Q2,14.428
4945,Q,ITE,2,Y50-64,13,2024-Q3,7.048
4946,Q,ITE,2,Y50-64,13,2024-Q4,9.612
4947,Q,ITE,2,Y50-64,7,2022-Q4,26.184
4948,Q,ITE,2,Y50-64,7,2023-Q1,23.329
4949,Q,ITE,2,Y50-64,7,2023-Q2,21.326
4950,Q,ITE,2,Y50-64,7,2023-Q3,23.227
4951,Q,ITE,2,Y50-64,7,2023-Q4,24.036
4952,Q,ITE,2,Y50-64,7,2024-Q1,22.939
4953,Q,ITE,2,Y50-64,7,2024-Q2,19.248
4954,Q,ITE,2,Y50-64,7,2024-Q3,12.748
4955,Q,ITE,2,Y50-64,7,2024-Q4,24.322
4956,Q,ITE,2,Y50-64,99,2022-Q4,51.376
4957,Q,ITE,2,Y50-64,99,2023-Q1,60.236
4958,Q,ITE,2,Y50-64,99,2023-Q2,48.173
4959,Q,ITE,2,Y50-64,99,2023-Q3,50.2
4960,Q,ITE,2,Y50-64,99,2023-Q4,51.986
4961,Q,ITE,2,Y50-64,99,2024-Q1,50.361
4962,Q,ITE,2,Y50-64,99,2024-Q2,36.546
4963,Q,ITE,2,Y50-64,99,2024-Q3,23.038
4964,Q,ITE,2,Y50-64,99,2024-Q4,36.272
4965,Q,ITE,2,Y50-74,11,2022-Q4,5.27
4966,Q,ITE,2,Y50-74,11,2023-Q1,9.204
4967,Q,ITE,2,Y50-74,11,2023-Q2,5.648
4968,Q,ITE,2,Y50-74,11,2023-Q3,6.885
4969,Q,ITE,2,Y50-74,11,2023-Q4,9.429
4970,Q,ITE,2,Y50-74,11,2024-Q1,5.748
4971,Q,ITE,2,Y50-74,11,2024-Q2,2.871
4972,Q,ITE,2,Y50-74,11,2024-Q3,3.823
4973,Q,ITE,2,Y50-74,11,2024-Q4,3.555
4974,Q,ITE,2,Y50-74,13,2022-Q4,20.649
4975,Q,ITE,2,Y50-74,13,2023-Q1,27.982
4976,Q,ITE,2,Y50-74,13,2023-Q2,22.895
4977,Q,ITE,2,Y50-74,13,2023-Q3,21.564
4978,Q,ITE,2,Y50-74,13,2023-Q4,21.141
4979,Q,ITE,2,Y50-74,13,2024-Q1,23.35
4980,Q,ITE,2,Y50-74,13,2024-Q2,14.428
4981,Q,ITE,2,Y50-74,13,2024-Q3,7.4
4982,Q,ITE,2,Y50-74,13,2024-Q4,11.085
4983,Q,ITE,2,Y50-74,7,2022-Q4,26.647
4984,Q,ITE,2,Y50-74,7,2023-Q1,24.408
4985,Q,ITE,2,Y50-74,7,2023-Q2,21.736
4986,Q,ITE,2,Y50-74,7,2023-Q3,23.227
4987,Q,ITE,2,Y50-74,7,2023-Q4,24.7
4988,Q,ITE,2,Y50-74,7,2024-Q1,23.97
4989,Q,ITE,2,Y50-74,7,2024-Q2,19.471
4990,Q,ITE,2,Y50-74,7,2024-Q3,13.397
4991,Q,ITE,2,Y50-74,7,2024-Q4,24.96
4992,Q,ITE,2,Y50-74,99,2022-Q4,52.567
4993,Q,ITE,2,Y50-74,99,2023-Q1,61.594
4994,Q,ITE,2,Y50-74,99,2023-Q2,50.28
4995,Q,ITE,2,Y50-74,99,2023-Q3,51.675
4996,Q,ITE,2,Y50-74,99,2023-Q4,55.269
4997,Q,ITE,2,Y50-74,99,2024-Q1,53.068
4998,Q,ITE,2,Y50-74,99,2024-Q2,36.769
4999,Q,ITE,2,Y50-74,99,2024-Q3,24.62
5000,Q,ITE,2,Y50-74,99,2024-Q4,39.601
5001,Q,ITE,2,Y55-64,99,2022-Q4,23.802
5002,Q,ITE,2,Y55-64,99,2023-Q1,27.435
5003,Q,ITE,2,Y55-64,99,2023-Q2,22.337
5004,Q,ITE,2,Y55-64,99,2023-Q3,26.926
5005,Q,ITE,2,Y55-64,99,2023-Q4,28.197
5006,Q,ITE,2,Y55-64,99,2024-Q1,26.7
5007,Q,ITE,2,Y55-64,99,2024-Q2,17.959
5008,Q,ITE,2,Y55-64,99,2024-Q3,9.87
5009,Q,ITE,2,Y55-64,99,2024-Q4,22.597
5010,Q,ITE,2,Y65-74,99,2022-Q4,1.191
5011,Q,ITE,2,Y65-74,99,2023-Q1,1.358
5012,Q,ITE,2,Y65-74,99,2023-Q2,2.107
5013,Q,ITE,2,Y65-74,99,2023-Q3,1.475
5014,Q,ITE,2,Y65-74,99,2023-Q4,3.283
5015,Q,ITE,2,Y65-74,99,2024-Q1,2.707
5016,Q,ITE,2,Y65-74,99,2024-Q2,0.223
5017,Q,ITE,2,Y65-74,99,2024-Q3,1.581
5018,Q,ITE,2,Y65-74,99,2024-Q4,3.329
5019,Q,ITE,9,Y15-24,99,2022-Q4,65.63
5020,Q,ITE,9,Y15-24,99,2023-Q1,54.282
5021,Q,ITE,9,Y15-24,99,2023-Q2,48.659
5022,Q,ITE,9,Y15-24,99,2023-Q3,42.17
5023,Q,ITE,9,Y15-24,99,2023-Q4,69.281
5024,Q,ITE,9,Y15-24,99,2024-Q1,57.16
5025,Q,ITE,9,Y15-24,99,2024-Q2,54.061
5026,Q,ITE,9,Y15-24,99,2024-Q3,45.81
5027,Q,ITE,9,Y15-24,99,2024-Q4,44.622
5028,Q,ITE,9,Y15-29,99,2022-Q4,123.314
5029,Q,ITE,9,Y15-29,99,2023-Q1,109.02
5030,Q,ITE,9,Y15-29,99,2023-Q2,103.051
5031,Q,ITE,9,Y15-29,99,2023-Q3,82.49
5032,Q,ITE,9,Y15-29,99,2023-Q4,114.221
5033,Q,ITE,9,Y15-29,99,2024-Q1,96.878
5034,Q,ITE,9,Y15-29,99,2024-Q2,96.077
5035,Q,ITE,9,Y15-29,99,2024-Q3,76.347
5036,Q,ITE,9,Y15-29,99,2024-Q4,83.918
5037,Q,ITE,9,Y15-34,11,2022-Q4,27.667
5038,Q,ITE,9,Y15-34,11,2023-Q1,34.355
5039,Q,ITE,9,Y15-34,11,2023-Q2,29.963
5040,Q,ITE,9,Y15-34,11,2023-Q3,30.087
5041,Q,ITE,9,Y15-34,11,2023-Q4,17.663
5042,Q,ITE,9,Y15-34,11,2024-Q1,23.022
5043,Q,ITE,9,Y15-34,11,2024-Q2,19.278
5044,Q,ITE,9,Y15-34,11,2024-Q3,23.648
5045,Q,ITE,9,Y15-34,11,2024-Q4,24.386
5046,Q,ITE,9,Y15-34,13,2022-Q4,32.407
5047,Q,ITE,9,Y15-34,13,2023-Q1,35.965
5048,Q,ITE,9,Y15-34,13,2023-Q2,37.976
5049,Q,ITE,9,Y15-34,13,2023-Q3,31.227
5050,Q,ITE,9,Y15-34,13,2023-Q4,27.055
5051,Q,ITE,9,Y15-34,13,2024-Q1,26.952
5052,Q,ITE,9,Y15-34,13,2024-Q2,24.943
5053,Q,ITE,9,Y15-34,13,2024-Q3,26.221
5054,Q,ITE,9,Y15-34,13,2024-Q4,20.57
5055,Q,ITE,9,Y15-34,7,2022-Q4,104.546
5056,Q,ITE,9,Y15-34,7,2023-Q1,78.28
5057,Q,ITE,9,Y15-34,7,2023-Q2,60.871
5058,Q,ITE,9,Y15-34,7,2023-Q3,52.931
5059,Q,ITE,9,Y15-34,7,2023-Q4,97.161
5060,Q,ITE,9,Y15-34,7,2024-Q1,83.324
5061,Q,ITE,9,Y15-34,7,2024-Q2,82.513
5062,Q,ITE,9,Y15-34,7,2024-Q3,49.798
5063,Q,ITE,9,Y15-34,7,2024-Q4,73.098
5064,Q,ITE,9,Y15-34,99,2022-Q4,164.62
5065,Q,ITE,9,Y15-34,99,2023-Q1,148.6
5066,Q,ITE,9,Y15-34,99,2023-Q2,128.81
5067,Q,ITE,9,Y15-34,99,2023-Q3,114.244
5068,Q,ITE,9,Y15-34,99,2023-Q4,141.879
5069,Q,ITE,9,Y15-34,99,2024-Q1,133.297
5070,Q,ITE,9,Y15-34,99,2024-Q2,126.734
5071,Q,ITE,9,Y15-34,99,2024-Q3,99.666
5072,Q,ITE,9,Y15-34,99,2024-Q4,118.054
5073,Q,ITE,9,Y15-64,11,2022-Q4,52.932
5074,Q,ITE,9,Y15-64,11,2023-Q1,60.057
5075,Q,ITE,9,Y15-64,11,2023-Q2,49.717
5076,Q,ITE,9,Y15-64,11,2023-Q3,50.461
5077,Q,ITE,9,Y15-64,11,2023-Q4,41.175
5078,Q,ITE,9,Y15-64,11,2024-Q1,51.961
