REF_AREA,MARRIAGE_RITE,TIME_PERIOD,OBS_VALUE,NOTE_REF_AREA
ITD,ALL,2019,100.0,GENERAL
ITD,ALL,2020,100.0,GENERAL
ITD,ALL,2021,100.0,GENERAL
ITD,ALL,2022,100.0,GENERAL
ITD,ALL,2023,100.0,GENERAL
ITD,CIVIL,2014,56.0,GENERAL
ITD,CIVIL,2015,58.3,GENERAL
ITD,CIVIL,2016,60.0,GENERAL
ITD,CIVIL,2017,63.1,GENERAL
ITD,CIVIL,2018,64.0,GENERAL
ITD,CIVIL,2019,66.7,GENERAL
ITD,CIVIL,2020,77.1,GENERAL
ITD,CIVIL,2021,68.7,GENERAL
ITD,CIVIL,2022,70.4,GENERAL
ITD,CIVIL,2023,72.4,GENERAL
ITD,REL,2014,44.0,GENERAL
ITD,REL,2015,41.7,GENERAL
ITD,REL,2016,40.0,GENERAL
ITD,REL,2017,36.9,GENERAL
ITD,REL,2018,36.0,GENERAL
ITD,REL,2019,33.3,GENERAL
ITD,REL,2020,22.9,GENERAL
ITD,REL,2021,31.3,GENERAL
ITD,REL,2022,29.6,GENERAL
ITD,REL,2023,27.6,GENERAL
ITD1,ALL,2014,100.0,FILTER__ITD1
ITD1,ALL,2015,100.0,FILTER__ITD1
ITD1,ALL,2016,100.0,FILTER__ITD1
ITD1,ALL,2017,100.0,FILTER__ITD1
ITD1,ALL,2018,100.0,FILTER__ITD1
ITD1,ALL,2019,100.0,FILTER__ITD1
ITD1,ALL,2020,100.0,FILTER__ITD1
ITD1,ALL,2021,100.0,FILTER__ITD1
ITD1,ALL,2022,100.0,FILTER__ITD1
ITD1,ALL,2023,100.0,FILTER__ITD1
ITD1,CIVIL,2014,63.4,FILTER__ITD1
ITD1,CIVIL,2015,67.5,FILTER__ITD1
ITD1,CIVIL,2016,68.9,FILTER__ITD1
ITD1,CIVIL,2017,67.6,FILTER__ITD1
ITD1,CIVIL,2018,68.2,FILTER__ITD1
ITD1,CIVIL,2019,73.2,FILTER__ITD1
ITD1,CIVIL,2020,81.4,FILTER__ITD1
ITD1,CIVIL,2021,76.1,FILTER__ITD1
ITD1,CIVIL,2022,74.6,FILTER__ITD1
ITD1,CIVIL,2023,74.1,FILTER__ITD1
ITD1,REL,2014,36.6,FILTER__ITD1
ITD1,REL,2015,32.5,FILTER__ITD1
ITD1,REL,2016,31.1,FILTER__ITD1
ITD1,REL,2017,32.4,FILTER__ITD1
ITD1,REL,2018,31.8,FILTER__ITD1
ITD1,REL,2019,26.8,FILTER__ITD1
ITD1,REL,2020,18.6,FILTER__ITD1
ITD1,REL,2021,23.9,FILTER__ITD1
ITD1,REL,2022,25.4,FILTER__ITD1
ITD1,REL,2023,25.9,FILTER__ITD1
ITD10,ALL,2014,100.0,FILTER__ITD1
ITD10,ALL,2015,100.0,FILTER__ITD1
ITD10,ALL,2016,100.0,FILTER__ITD1
ITD10,ALL,2017,100.0,FILTER__ITD1
ITD10,ALL,2018,100.0,FILTER__ITD1
ITD10,ALL,2019,100.0,FILTER__ITD1
ITD10,ALL,2020,100.0,FILTER__ITD1
ITD10,ALL,2021,100.0,FILTER__ITD1
ITD10,ALL,2022,100.0,FILTER__ITD1
ITD10,ALL,2023,100.0,FILTER__ITD1
ITD10,CIVIL,2014,63.4,FILTER__ITD1
ITD10,CIVIL,2015,67.5,FILTER__ITD1
ITD10,CIVIL,2016,68.9,FILTER__ITD1
ITD10,CIVIL,2017,67.6,FILTER__ITD1
ITD10,CIVIL,2018,68.2,FILTER__ITD1
ITD10,CIVIL,2019,73.2,FILTER__ITD1
ITD10,CIVIL,2020,81.4,FILTER__ITD1
ITD10,CIVIL,2021,76.1,FILTER__ITD1
ITD10,CIVIL,2022,74.6,FILTER__ITD1
ITD10,CIVIL,2023,74.1,FILTER__ITD1
ITD10,REL,2014,36.6,FILTER__ITD1
ITD10,REL,2015,32.5,FILTER__ITD1
ITD10,REL,2016,31.1,FILTER__ITD1
ITD10,REL,2017,32.4,FILTER__ITD1
ITD10,REL,2018,31.8,FILTER__ITD1
ITD10,REL,2019,26.8,FILTER__ITD1
ITD10,REL,2020,18.6,FILTER__ITD1
ITD10,REL,2021,23.9,FILTER__ITD1
ITD10,REL,2022,25.4,FILTER__ITD1
ITD10,REL,2023,25.9,FILTER__ITD1
ITD2,ALL,2014,100.0,FILTER__ITD2
ITD2,ALL,2015,100.0,FILTER__ITD2
ITD2,ALL,2016,100.0,FILTER__ITD2
ITD2,ALL,2017,100.0,FILTER__ITD2
ITD2,ALL,2018,100.0,FILTER__ITD2
ITD2,ALL,2019,100.0,FILTER__ITD2
ITD2,ALL,2020,100.0,FILTER__ITD2
ITD2,ALL,2021,100.0,FILTER__ITD2
ITD2,ALL,2022,100.0,FILTER__ITD2
ITD2,ALL,2023,100.0,FILTER__ITD2
ITD2,CIVIL,2014,54.0,FILTER__ITD2
ITD2,CIVIL,2015,56.7,FILTER__ITD2
ITD2,CIVIL,2016,59.6,FILTER__ITD2
ITD2,CIVIL,2017,64.6,FILTER__ITD2
ITD2,CIVIL,2018,63.1,FILTER__ITD2
ITD2,CIVIL,2019,64.8,FILTER__ITD2
ITD2,CIVIL,2020,78.6,FILTER__ITD2
ITD2,CIVIL,2021,67.8,FILTER__ITD2
ITD2,CIVIL,2022,69.8,FILTER__ITD2
ITD2,CIVIL,2023,72.5,FILTER__ITD2
ITD2,REL,2014,46.0,FILTER__ITD2
ITD2,REL,2015,43.3,FILTER__ITD2
ITD2,REL,2016,40.4,FILTER__ITD2
ITD2,REL,2017,35.4,FILTER__ITD2
ITD2,REL,2018,36.9,FILTER__ITD2
ITD2,REL,2019,35.2,FILTER__ITD2
ITD2,REL,2020,21.4,FILTER__ITD2
ITD2,REL,2021,32.2,FILTER__ITD2
ITD2,REL,2022,30.2,FILTER__ITD2
ITD2,REL,2023,27.5,FILTER__ITD2
ITD20,ALL,2014,100.0,FILTER__ITD2
ITD20,ALL,2015,100.0,FILTER__ITD2
ITD20,ALL,2016,100.0,FILTER__ITD2
ITD20,ALL,2017,100.0,FILTER__ITD2
ITD20,ALL,2018,100.0,FILTER__ITD2
ITD20,ALL,2019,100.0,FILTER__ITD2
ITD20,ALL,2020,100.0,FILTER__ITD2
ITD20,ALL,2021,100.0,FILTER__ITD2
ITD20,ALL,2022,100.0,FILTER__ITD2
ITD20,ALL,2023,100.0,FILTER__ITD2
ITD20,CIVIL,2014,54.0,FILTER__ITD2
ITD20,CIVIL,2015,56.7,FILTER__ITD2
ITD20,CIVIL,2016,59.6,FILTER__ITD2
ITD20,CIVIL,2017,64.6,FILTER__ITD2
ITD20,CIVIL,2018,63.1,FILTER__ITD2
ITD20,CIVIL,2019,64.8,FILTER__ITD2
ITD20,CIVIL,2020,78.6,FILTER__ITD2
ITD20,CIVIL,2021,67.8,FILTER__ITD2
ITD20,CIVIL,2022,69.8,FILTER__ITD2
ITD20,CIVIL,2023,72.5,FILTER__ITD2
ITD20,REL,2014,46.0,FILTER__ITD2
ITD20,REL,2015,43.3,FILTER__ITD2
ITD20,REL,2016,40.4,FILTER__ITD2
ITD20,REL,2017,35.4,FILTER__ITD2
ITD20,REL,2018,36.9,FILTER__ITD2
ITD20,REL,2019,35.2,FILTER__ITD2
ITD20,REL,2020,21.4,FILTER__ITD2
ITD20,REL,2021,32.2,FILTER__ITD2
ITD20,REL,2022,30.2,FILTER__ITD2
ITD20,REL,2023,27.5,FILTER__ITD2
ITD3,ALL,2014,100.0,FILTER__ITD3
ITD3,ALL,2015,100.0,FILTER__ITD3
ITD3,ALL,2016,100.0,FILTER__ITD3
ITD3,ALL,2017,100.0,FILTER__ITD3
ITD3,ALL,2018,100.0,FILTER__ITD3
ITD3,ALL,2019,100.0,FILTER__ITD3
ITD3,ALL,2020,100.0,FILTER__ITD3
ITD3,ALL,2021,100.0,FILTER__ITD3
ITD3,ALL,2022,100.0,FILTER__ITD3
ITD3,ALL,2023,100.0,FILTER__ITD3
ITD3,CIVIL,2014,51.4,FILTER__ITD3
ITD3,CIVIL,2015,53.8,FILTER__ITD3
ITD3,CIVIL,2016,55.7,FILTER__ITD3
ITD3,CIVIL,2017,59.6,FILTER__ITD3
ITD3,CIVIL,2018,59.9,FILTER__ITD3
ITD3,CIVIL,2019,61.9,FILTER__ITD3
ITD3,CIVIL,2020,72.0,FILTER__ITD3
ITD3,CIVIL,2021,65.1,FILTER__ITD3
ITD3,CIVIL,2022,66.9,FILTER__ITD3
ITD3,CIVIL,2023,69.2,FILTER__ITD3
ITD3,REL,2014,48.6,FILTER__ITD3
ITD3,REL,2015,46.2,FILTER__ITD3
ITD3,REL,2016,44.3,FILTER__ITD3
ITD3,REL,2017,40.4,FILTER__ITD3
ITD3,REL,2018,40.1,FILTER__ITD3
ITD3,REL,2019,38.1,FILTER__ITD3
ITD3,REL,2020,28.0,FILTER__ITD3
ITD3,REL,2021,34.9,FILTER__ITD3
ITD3,REL,2022,33.1,FILTER__ITD3
ITD3,REL,2023,30.8,FILTER__ITD3
ITD31,ALL,2014,100.0,FILTER__ITD3
ITD31,ALL,2015,100.0,FILTER__ITD3
ITD31,ALL,2016,100.0,FILTER__ITD3
ITD31,ALL,2017,100.0,FILTER__ITD3
ITD31,ALL,2018,100.0,FILTER__ITD3
ITD31,ALL,2019,100.0,FILTER__ITD3
ITD31,ALL,2020,100.0,FILTER__ITD3
ITD31,ALL,2021,100.0,FILTER__ITD3
ITD31,ALL,2022,100.0,FILTER__ITD3
ITD31,ALL,2023,100.0,FILTER__ITD3
ITD31,CIVIL,2014,54.6,FILTER__ITD3
ITD31,CIVIL,2015,55.7,FILTER__ITD3
ITD31,CIVIL,2016,56.8,FILTER__ITD3
ITD31,CIVIL,2017,61.9,FILTER__ITD3
ITD31,CIVIL,2018,61.6,FILTER__ITD3
ITD31,CIVIL,2019,62.6,FILTER__ITD3
ITD31,CIVIL,2020,71.1,FILTER__ITD3
ITD31,CIVIL,2021,63.1,FILTER__ITD3
ITD31,CIVIL,2022,67.9,FILTER__ITD3
ITD31,CIVIL,2023,68.1,FILTER__ITD3
ITD31,REL,2014,45.4,FILTER__ITD3
ITD31,REL,2015,44.3,FILTER__ITD3
ITD31,REL,2016,43.2,FILTER__ITD3
ITD31,REL,2017,38.1,FILTER__ITD3
ITD31,REL,2018,38.4,FILTER__ITD3
ITD31,REL,2019,37.4,FILTER__ITD3
ITD31,REL,2020,28.9,FILTER__ITD3
ITD31,REL,2021,36.9,FILTER__ITD3
ITD31,REL,2022,32.1,FILTER__ITD3
ITD31,REL,2023,31.9,FILTER__ITD3
ITD32,ALL,2014,100.0,FILTER__ITD3
ITD32,ALL,2015,100.0,FILTER__ITD3
ITD32,ALL,2016,100.0,FILTER__ITD3
ITD32,ALL,2017,100.0,FILTER__ITD3
ITD32,ALL,2018,100.0,FILTER__ITD3
ITD32,ALL,2019,100.0,FILTER__ITD3
ITD32,ALL,2020,100.0,FILTER__ITD3
ITD32,ALL,2021,100.0,FILTER__ITD3
ITD32,ALL,2022,100.0,FILTER__ITD3
ITD32,ALL,2023,100.0,FILTER__ITD3
ITD32,CIVIL,2014,45.7,FILTER__ITD3
ITD32,CIVIL,2015,49.3,FILTER__ITD3
ITD32,CIVIL,2016,51.1,FILTER__ITD3
ITD32,CIVIL,2017,53.0,FILTER__ITD3
ITD32,CIVIL,2018,54.9,FILTER__ITD3
ITD32,CIVIL,2019,59.3,FILTER__ITD3
ITD32,CIVIL,2020,69.1,FILTER__ITD3
ITD32,CIVIL,2021,60.1,FILTER__ITD3
ITD32,CIVIL,2022,63.6,FILTER__ITD3
ITD32,CIVIL,2023,67.9,FILTER__ITD3
ITD32,REL,2014,54.3,FILTER__ITD3
ITD32,REL,2015,50.7,FILTER__ITD3
ITD32,REL,2016,48.9,FILTER__ITD3
ITD32,REL,2017,47.0,FILTER__ITD3
ITD32,REL,2018,45.1,FILTER__ITD3
ITD32,REL,2019,40.7,FILTER__ITD3
ITD32,REL,2020,30.9,FILTER__ITD3
ITD32,REL,2021,39.9,FILTER__ITD3
ITD32,REL,2022,36.4,FILTER__ITD3
ITD32,REL,2023,32.1,FILTER__ITD3
ITD33,ALL,2014,100.0,FILTER__ITD3
ITD33,ALL,2015,100.0,FILTER__ITD3
ITD33,ALL,2016,100.0,FILTER__ITD3
ITD33,ALL,2017,100.0,FILTER__ITD3
ITD33,ALL,2018,100.0,FILTER__ITD3
ITD33,ALL,2019,100.0,FILTER__ITD3
ITD33,ALL,2020,100.0,FILTER__ITD3
ITD33,ALL,2021,100.0,FILTER__ITD3
ITD33,ALL,2022,100.0,FILTER__ITD3
ITD33,ALL,2023,100.0,FILTER__ITD3
ITD33,CIVIL,2014,49.7,FILTER__ITD3
ITD33,CIVIL,2015,56.8,FILTER__ITD3
ITD33,CIVIL,2016,58.2,FILTER__ITD3
ITD33,CIVIL,2017,61.9,FILTER__ITD3
ITD33,CIVIL,2018,62.8,FILTER__ITD3
ITD33,CIVIL,2019,64.0,FILTER__ITD3
ITD33,CIVIL,2020,77.4,FILTER__ITD3
ITD33,CIVIL,2021,68.3,FILTER__ITD3
ITD33,CIVIL,2022,64.5,FILTER__ITD3
ITD33,CIVIL,2023,70.1,FILTER__ITD3
ITD33,REL,2014,50.3,FILTER__ITD3
ITD33,REL,2015,43.2,FILTER__ITD3
ITD33,REL,2016,41.8,FILTER__ITD3
ITD33,REL,2017,38.1,FILTER__ITD3
ITD33,REL,2018,37.2,FILTER__ITD3
ITD33,REL,2019,36.0,FILTER__ITD3
ITD33,REL,2020,22.6,FILTER__ITD3
ITD33,REL,2021,31.7,FILTER__ITD3
ITD33,REL,2022,35.5,FILTER__ITD3
ITD33,REL,2023,29.9,FILTER__ITD3
ITD34,ALL,2014,100.0,FILTER__ITD3
ITD34,ALL,2015,100.0,FILTER__ITD3
ITD34,ALL,2016,100.0,FILTER__ITD3
ITD34,ALL,2017,100.0,FILTER__ITD3
ITD34,ALL,2018,100.0,FILTER__ITD3
ITD34,ALL,2019,100.0,FILTER__ITD3
ITD34,ALL,2020,100.0,FILTER__ITD3
ITD34,ALL,2021,100.0,FILTER__ITD3
ITD34,ALL,2022,100.0,FILTER__ITD3
ITD34,ALL,2023,100.0,FILTER__ITD3
ITD34,CIVIL,2014,48.2,FILTER__ITD3
ITD34,CIVIL,2015,50.2,FILTER__ITD3
ITD34,CIVIL,2016,52.6,FILTER__ITD3
ITD34,CIVIL,2017,57.6,FILTER__ITD3
ITD34,CIVIL,2018,59.1,FILTER__ITD3
ITD34,CIVIL,2019,60.4,FILTER__ITD3
ITD34,CIVIL,2020,68.8,FILTER__ITD3
ITD34,CIVIL,2021,65.4,FILTER__ITD3
ITD34,CIVIL,2022,66.6,FILTER__ITD3
ITD34,CIVIL,2023,69.1,FILTER__ITD3
ITD34,REL,2014,51.8,FILTER__ITD3
ITD34,REL,2015,49.8,FILTER__ITD3
ITD34,REL,2016,47.4,FILTER__ITD3
ITD34,REL,2017,42.4,FILTER__ITD3
ITD34,REL,2018,40.9,FILTER__ITD3
ITD34,REL,2019,39.6,FILTER__ITD3
ITD34,REL,2020,31.2,FILTER__ITD3
ITD34,REL,2021,34.6,FILTER__ITD3
ITD34,REL,2022,33.4,FILTER__ITD3
ITD34,REL,2023,30.9,FILTER__ITD3
ITD35,ALL,2014,100.0,FILTER__ITD3
ITD35,ALL,2015,100.0,FILTER__ITD3
ITD35,ALL,2016,100.0,FILTER__ITD3
ITD35,ALL,2017,100.0,FILTER__ITD3
ITD35,ALL,2018,100.0,FILTER__ITD3
ITD35,ALL,2019,100.0,FILTER__ITD3
ITD35,ALL,2020,100.0,FILTER__ITD3
ITD35,ALL,2021,100.0,FILTER__ITD3
ITD35,ALL,2022,100.0,FILTER__ITD3
ITD35,ALL,2023,100.0,FILTER__ITD3
ITD35,CIVIL,2014,60.4,FILTER__ITD3
ITD35,CIVIL,2015,63.0,FILTER__ITD3
ITD35,CIVIL,2016,63.6,FILTER__ITD3
ITD35,CIVIL,2017,68.0,FILTER__ITD3
ITD35,CIVIL,2018,67.6,FILTER__ITD3
ITD35,CIVIL,2019,69.3,FILTER__ITD3
ITD35,CIVIL,2020,76.5,FILTER__ITD3
ITD35,CIVIL,2021,73.4,FILTER__ITD3
ITD35,CIVIL,2022,73.1,FILTER__ITD3
ITD35,CIVIL,2023,73.9,FILTER__ITD3
ITD35,REL,2014,39.6,FILTER__ITD3
ITD35,REL,2015,37.0,FILTER__ITD3
ITD35,REL,2016,36.4,FILTER__ITD3
ITD35,REL,2017,32.0,FILTER__ITD3
ITD35,REL,2018,32.4,FILTER__ITD3
ITD35,REL,2019,30.7,FILTER__ITD3
ITD35,REL,2020,23.5,FILTER__ITD3
ITD35,REL,2021,26.6,FILTER__ITD3
ITD35,REL,2022,26.9,FILTER__ITD3
ITD35,REL,2023,26.1,FILTER__ITD3
ITD36,ALL,2014,100.0,FILTER__ITD3
ITD36,ALL,2015,100.0,FILTER__ITD3
ITD36,ALL,2016,100.0,FILTER__ITD3
ITD36,ALL,2017,100.0,FILTER__ITD3
ITD36,ALL,2018,100.0,FILTER__ITD3
ITD36,ALL,2019,100.0,FILTER__ITD3
ITD36,ALL,2020,100.0,FILTER__ITD3
ITD36,ALL,2021,100.0,FILTER__ITD3
ITD36,ALL,2022,100.0,FILTER__ITD3
ITD36,ALL,2023,100.0,FILTER__ITD3
ITD36,CIVIL,2014,47.0,FILTER__ITD3
ITD36,CIVIL,2015,48.2,FILTER__ITD3
ITD36,CIVIL,2016,51.9,FILTER__ITD3
ITD36,CIVIL,2017,55.6,FILTER__ITD3
ITD36,CIVIL,2018,54.3,FILTER__ITD3
ITD36,CIVIL,2019,57.3,FILTER__ITD3
ITD36,CIVIL,2020,72.0,FILTER__ITD3
ITD36,CIVIL,2021,62.5,FILTER__ITD3
ITD36,CIVIL,2022,63.4,FILTER__ITD3
ITD36,CIVIL,2023,66.8,FILTER__ITD3
ITD36,REL,2014,53.0,FILTER__ITD3
ITD36,REL,2015,51.8,FILTER__ITD3
ITD36,REL,2016,48.1,FILTER__ITD3
ITD36,REL,2017,44.4,FILTER__ITD3
ITD36,REL,2018,45.7,FILTER__ITD3
ITD36,REL,2019,42.7,FILTER__ITD3
ITD36,REL,2020,28.0,FILTER__ITD3
ITD36,REL,2021,37.5,FILTER__ITD3
ITD36,REL,2022,36.6,FILTER__ITD3
ITD36,REL,2023,33.2,FILTER__ITD3
ITD37,ALL,2014,100.0,FILTER__ITD3
ITD37,ALL,2015,100.0,FILTER__ITD3
ITD37,ALL,2016,100.0,FILTER__ITD3
ITD37,ALL,2017,100.0,FILTER__ITD3
ITD37,ALL,2018,100.0,FILTER__ITD3
ITD37,ALL,2019,100.0,FILTER__ITD3
ITD37,ALL,2020,100.0,FILTER__ITD3
ITD37,ALL,2021,100.0,FILTER__ITD3
ITD37,ALL,2022,100.0,FILTER__ITD3
ITD37,ALL,2023,100.0,FILTER__ITD3
ITD37,CIVIL,2014,45.6,FILTER__ITD3
ITD37,CIVIL,2015,56.4,FILTER__ITD3
ITD37,CIVIL,2016,56.4,FILTER__ITD3
ITD37,CIVIL,2017,58.0,FILTER__ITD3
ITD37,CIVIL,2018,57.8,FILTER__ITD3
ITD37,CIVIL,2019,59.9,FILTER__ITD3
ITD37,CIVIL,2020,76.2,FILTER__ITD3
ITD37,CIVIL,2021,67.5,FILTER__ITD3
ITD37,CIVIL,2022,66.0,FILTER__ITD3
ITD37,CIVIL,2023,71.1,FILTER__ITD3
ITD37,REL,2014,54.4,FILTER__ITD3
ITD37,REL,2015,43.6,FILTER__ITD3
ITD37,REL,2016,43.6,FILTER__ITD3
ITD37,REL,2017,42.0,FILTER__ITD3
ITD37,REL,2018,42.2,FILTER__ITD3
ITD37,REL,2019,40.1,FILTER__ITD3
ITD37,REL,2020,23.8,FILTER__ITD3
ITD37,REL,2021,32.5,FILTER__ITD3
ITD37,REL,2022,34.0,FILTER__ITD3
ITD37,REL,2023,28.9,FILTER__ITD3
ITD4,ALL,2014,100.0,FILTER__ITD4
ITD4,ALL,2015,100.0,FILTER__ITD4
ITD4,ALL,2016,100.0,FILTER__ITD4
ITD4,ALL,2017,100.0,FILTER__ITD4
ITD4,ALL,2018,100.0,FILTER__ITD4
ITD4,ALL,2019,100.0,FILTER__ITD4
ITD4,ALL,2020,100.0,FILTER__ITD4
ITD4,ALL,2021,100.0,FILTER__ITD4
ITD4,ALL,2022,100.0,FILTER__ITD4
ITD4,ALL,2023,100.0,FILTER__ITD4
ITD4,CIVIL,2014,59.8,FILTER__ITD4
ITD4,CIVIL,2015,62.1,FILTER__ITD4
ITD4,CIVIL,2016,63.7,FILTER__ITD4
ITD4,CIVIL,2017,64.9,FILTER__ITD4
ITD4,CIVIL,2018,66.5,FILTER__ITD4
ITD4,CIVIL,2019,71.8,FILTER__ITD4
ITD4,CIVIL,2020,81.4,FILTER__ITD4
ITD4,CIVIL,2021,71.5,FILTER__ITD4
ITD4,CIVIL,2022,73.0,FILTER__ITD4
ITD4,CIVIL,2023,75.0,FILTER__ITD4
ITD4,REL,2014,40.2,FILTER__ITD4
ITD4,REL,2015,37.9,FILTER__ITD4
ITD4,REL,2016,36.3,FILTER__ITD4
ITD4,REL,2017,35.1,FILTER__ITD4
ITD4,REL,2018,33.5,FILTER__ITD4
ITD4,REL,2019,28.2,FILTER__ITD4
ITD4,REL,2020,18.6,FILTER__ITD4
ITD4,REL,2021,28.5,FILTER__ITD4
ITD4,REL,2022,27.0,FILTER__ITD4
ITD4,REL,2023,25.0,FILTER__ITD4
ITD41,ALL,2014,100.0,FILTER__ITD4
ITD41,ALL,2015,100.0,FILTER__ITD4
ITD41,ALL,2016,100.0,FILTER__ITD4
ITD41,ALL,2017,100.0,FILTER__ITD4
ITD41,ALL,2018,100.0,FILTER__ITD4
ITD41,ALL,2019,100.0,FILTER__ITD4
ITD41,ALL,2020,100.0,FILTER__ITD4
ITD41,ALL,2021,100.0,FILTER__ITD4
ITD41,ALL,2022,100.0,FILTER__ITD4
ITD41,ALL,2023,100.0,FILTER__ITD4
ITD41,CIVIL,2014,55.4,FILTER__ITD4
ITD41,CIVIL,2015,56.7,FILTER__ITD4
ITD41,CIVIL,2016,59.3,FILTER__ITD4
ITD41,CIVIL,2017,60.3,FILTER__ITD4
ITD41,CIVIL,2018,59.1,FILTER__ITD4
ITD41,CIVIL,2019,68.9,FILTER__ITD4
ITD41,CIVIL,2020,80.9,FILTER__ITD4
ITD41,CIVIL,2021,69.5,FILTER__ITD4
ITD41,CIVIL,2022,71.5,FILTER__ITD4
ITD41,CIVIL,2023,73.6,FILTER__ITD4
ITD41,REL,2014,44.6,FILTER__ITD4
ITD41,REL,2015,43.3,FILTER__ITD4
ITD41,REL,2016,40.7,FILTER__ITD4
ITD41,REL,2017,39.7,FILTER__ITD4
ITD41,REL,2018,40.9,FILTER__ITD4
ITD41,REL,2019,31.1,FILTER__ITD4
ITD41,REL,2020,19.1,FILTER__ITD4
ITD41,REL,2021,30.5,FILTER__ITD4
ITD41,REL,2022,28.5,FILTER__ITD4
ITD41,REL,2023,26.4,FILTER__ITD4
ITD42,ALL,2014,100.0,FILTER__ITD4
ITD42,ALL,2015,100.0,FILTER__ITD4
ITD42,ALL,2016,100.0,FILTER__ITD4
ITD42,ALL,2017,100.0,FILTER__ITD4
ITD42,ALL,2018,100.0,FILTER__ITD4
ITD42,ALL,2019,100.0,FILTER__ITD4
ITD42,ALL,2020,100.0,FILTER__ITD4
ITD42,ALL,2021,100.0,FILTER__ITD4
ITD42,ALL,2022,100.0,FILTER__ITD4
ITD42,ALL,2023,100.0,FILTER__ITD4
ITD42,CIVIL,2014,58.0,FILTER__ITD4
ITD42,CIVIL,2015,59.0,FILTER__ITD4
ITD42,CIVIL,2016,61.6,FILTER__ITD4
ITD42,CIVIL,2017,62.8,FILTER__ITD4
ITD42,CIVIL,2018,66.3,FILTER__ITD4
ITD42,CIVIL,2019,70.7,FILTER__ITD4
ITD42,CIVIL,2020,80.2,FILTER__ITD4
ITD42,CIVIL,2021,71.1,FILTER__ITD4
ITD42,CIVIL,2022,71.2,FILTER__ITD4
ITD42,CIVIL,2023,73.5,FILTER__ITD4
ITD42,REL,2014,42.0,FILTER__ITD4
ITD42,REL,2015,41.0,FILTER__ITD4
ITD42,REL,2016,38.4,FILTER__ITD4
ITD42,REL,2017,37.2,FILTER__ITD4
ITD42,REL,2018,33.7,FILTER__ITD4
ITD42,REL,2019,29.3,FILTER__ITD4
ITD42,REL,2020,19.8,FILTER__ITD4
ITD42,REL,2021,28.9,FILTER__ITD4
ITD42,REL,2022,28.8,FILTER__ITD4
ITD42,REL,2023,26.5,FILTER__ITD4
ITD43,ALL,2014,100.0,FILTER__ITD4
ITD43,ALL,2015,100.0,FILTER__ITD4
ITD43,ALL,2016,100.0,FILTER__ITD4
ITD43,ALL,2017,100.0,FILTER__ITD4
ITD43,ALL,2018,100.0,FILTER__ITD4
ITD43,ALL,2019,100.0,FILTER__ITD4
ITD43,ALL,2020,100.0,FILTER__ITD4
ITD43,ALL,2021,100.0,FILTER__ITD4
ITD43,ALL,2022,100.0,FILTER__ITD4
ITD43,ALL,2023,100.0,FILTER__ITD4
ITD43,CIVIL,2014,60.3,FILTER__ITD4
ITD43,CIVIL,2015,64.0,FILTER__ITD4
ITD43,CIVIL,2016,63.2,FILTER__ITD4
ITD43,CIVIL,2017,67.2,FILTER__ITD4
ITD43,CIVIL,2018,69.2,FILTER__ITD4
ITD43,CIVIL,2019,70.7,FILTER__ITD4
ITD43,CIVIL,2020,84.5,FILTER__ITD4
ITD43,CIVIL,2021,72.4,FILTER__ITD4
ITD43,CIVIL,2022,73.8,FILTER__ITD4
ITD43,CIVIL,2023,72.1,FILTER__ITD4
ITD43,REL,2014,39.7,FILTER__ITD4
ITD43,REL,2015,36.0,FILTER__ITD4
ITD43,REL,2016,36.8,FILTER__ITD4
ITD43,REL,2017,32.8,FILTER__ITD4
ITD43,REL,2018,30.8,FILTER__ITD4
ITD43,REL,2019,29.3,FILTER__ITD4
ITD43,REL,2020,15.5,FILTER__ITD4
ITD43,REL,2021,27.6,FILTER__ITD4
ITD43,REL,2022,26.2,FILTER__ITD4
ITD43,REL,2023,27.9,FILTER__ITD4
ITD44,ALL,2014,100.0,FILTER__ITD4
ITD44,ALL,2015,100.0,FILTER__ITD4
ITD44,ALL,2016,100.0,FILTER__ITD4
ITD44,ALL,2017,100.0,FILTER__ITD4
ITD44,ALL,2018,100.0,FILTER__ITD4
ITD44,ALL,2019,100.0,FILTER__ITD4
ITD44,ALL,2020,100.0,FILTER__ITD4
ITD44,ALL,2021,100.0,FILTER__ITD4
ITD44,ALL,2022,100.0,FILTER__ITD4
ITD44,ALL,2023,100.0,FILTER__ITD4
ITD44,CIVIL,2014,68.4,FILTER__ITD4
ITD44,CIVIL,2015,73.1,FILTER__ITD4
ITD44,CIVIL,2016,73.9,FILTER__ITD4
ITD44,CIVIL,2017,73.3,FILTER__ITD4
ITD44,CIVIL,2018,73.8,FILTER__ITD4
ITD44,CIVIL,2019,78.0,FILTER__ITD4
ITD44,CIVIL,2020,82.5,FILTER__ITD4
ITD44,CIVIL,2021,74.5,FILTER__ITD4
ITD44,CIVIL,2022,77.3,FILTER__ITD4
ITD44,CIVIL,2023,81.2,FILTER__ITD4
ITD44,REL,2014,31.6,FILTER__ITD4
ITD44,REL,2015,26.9,FILTER__ITD4
ITD44,REL,2016,26.1,FILTER__ITD4
ITD44,REL,2017,26.7,FILTER__ITD4
ITD44,REL,2018,26.2,FILTER__ITD4
ITD44,REL,2019,22.0,FILTER__ITD4
ITD44,REL,2020,17.5,FILTER__ITD4
ITD44,REL,2021,25.5,FILTER__ITD4
ITD44,REL,2022,22.7,FILTER__ITD4
